,title,keywords,abstract,eprintid,uri,creators,year,CN_SECURITY,CN_INFRA_WEB_INET,CN_NIRCABLE,CN_NETWORK_PLAN_IMPL,CN_IOT
35,"ANALISIS FORENSIK PADA APLIKASI NETWORK INTRUSION
DETECTION SYSTEM  (NIDS) UNTUK MENDETEKSI 
SERANGAN PAKET SNIFFING","Forensik, Sniffing","Sebelumya salah satu jenis serangan yang bisa terjadi adalah sniffing, dengan
melakukan sniffing, intruder dapat membaca paket data yang lewat pada jaringan
sehingga dapat mengakibatkan terjadinya kebocoran informasi penting seperti
data pribadi, username, password dan lain-lain.
Penelitian kali ini peneliti akan melakukan penelitian tentang analisis forensik
terhadap serangan sniffing berbasis arp spoofing untuk mendeteksi serangan
peneliti menggunakan aplikasi IDS snort, sedangkan untuk melakukan serangan
menggunakan aplikasi Ettercap.
Setelah terjadinya serangan peneliti mengumpulkan bukti-bukti dari log snort
yang kemudian dilakukan proses analisis untuk menemukan pelaku dan asal
serangan tersebut, dan dari proses analisis forensik.",2342,http://eprints.amikom.ac.id/id/eprint/2342,"[{'nim': '16.11.0595', 'name': {'family': 'Ms', 'given': 'Stefanus Triono', 'lineage': None, 'honourific': None}}]",2020,1,0,0,0,0
36,"ANALSIS DAN PERANCANGAN KEAMANAN JARINGAN MENGGUNAKAN INRUSION DETECTION SYSTEM DAN FIREWALL 
(Studi Kasus: PT. Sujama Jaya Makmur)","IDS, Firewall, Network, Security, Administrator","Sistem keamanan jaringan menjadi sangat penting dalam memelihara 
jaringan, serangan yang dapat mengganggu dan bahkan merusak sistem koneksi
antar perangkat yang terhubung akan sangat berbahaya. Untuk mendapatkan
keamanan dalam jaringan kadang-kadang kita harus merasakan ketidaknyamanan
dalam penggunaannya, ini sering menjadi pertimbangan dalam penerapan sistem
keamanan jaringan di Kantor PT. Sujama Jaya Makmur 
WIDS (Wireless Intrusion Detection System) mampu mendeteksi serangan
DOS (Denial of Service), Ping of Death. Sistem bekerja dengan mendeteksi
serangan dan memberikan peringatan kepada administrator saat mogok. 
Pengujian sistem dilakukan dengan menggunakan beberapa jenis serangan
ke jaringan untuk dapat mengetahui fungsi sistem bekerja, dengan memberikan
laporan dalam bentuk pesan teks yang dikirim pada telepon administrator yang
berisi informasi, yaitu alamat IP penyerang dan jenis serangan. Dengan sistem ini,
administrator dapat membantu dalam memonitor jaringan.",2966,http://eprints.amikom.ac.id/id/eprint/2966,"[{'nim': '16.11.0656', 'name': {'family': 'Prayoga', 'given': 'Abid Aji', 'lineage': None, 'honourific': None}}]",2020,1,0,0,0,0
37,"ANALISIS PERBANDINGAN PERFORMA INTRUSION DETECTION
SYSTEM BERBASIS SNORT, SURICATA DAN OSSEC","IDS, Snort, Suricata, Ossec, Mail serve","Platform email merupakan salah satu jenis platform pertukaran data dijaringan. Mail application server atau sering disingkat mail server adalah perangkalunak program yang mendistribusikan file atau informasi sebagai respons atas
permintaan yang dikirim via elektronik. Berkat sentralnya pemanfaatan teknologiemail sebagai penunjang layanan jaringan, maka tak heran jika sering ditemukan
serangan terhadap mail server. Seperti diantaranya Denial of Services terhadap mail
server. penggunaan IDS/IPS Server untuk membendung serangan dari sisi jaringanIDS (Intrusion Detection System) merupakan sebuah sistem yang digunakan untukmelakukan pendeteksian aktivitas yang mencurigakan terhadap server suatu
jaringan secara real-time.
Perancangan sistem dilakukan menggunakan beberapa langkah untukmemperoleh hasil yang diinginkan. Instalasi dan konfigurasi Sistem Operasi padaVirtual Machine untuk masing-maing sistem IDS dengan resources cpu, ram danstorage yang sama untuk keakuratan pengujian. Instalasi dan konfigurasiVirtualmin Server Administration Manager pada setiap sistem IDS Server sebagasarana memepermudah pengaturan mail server. Instalasi dan konfigurasi Web MailServer pada setiap sistem IDS Server. Instalasi dan konfigurasi aplikasi IDS ServerPengujian interkoneksi antara satu mesin Attacker dan satu mesin IDS. PengujianDoS yang dilakukan di mesin Attacker dengan menggunakan LOIC terhadap port80 Web Mail dengan menggunakan parameter pengujian seperti jumlah tread attackpacket dan/atau lamanya pengujian. Proses analisa sumberdaya masing-masingserver IDS Snort, Suricata dan OSSEC. Analisa serangan terdeteksi dan analisapenggunaan sumberdaya akan dijadikan parameter pengujian efektivitas danefisiensi sistem.
Hasil penelitian ini menunjukan perhitungan pendeteksian serangan dengan
menggunakan parameter jumlah rata-rata, persentase serangan terdeteksi (captured
packets) dan serangan yang tidak terdeteksi(uncaptured packets)  dan standar
Deviasi dari ketiga IDS. Yang akan menunjukan IDS mana yang paling Efisien dan
IDS mana yang paling Efektif.",2702,http://eprints.amikom.ac.id/id/eprint/2702,"[{'nim': '15.11.8999', 'name': {'family': 'Sumargo', 'given': 'Kurniawan', 'lineage': None, 'honourific': None}}]",2020,1,0,0,0,0
38,"ANALISIS DAN IMPLEMENTASI DEMILITARIZED ZONE (DMZ) 
UNTUK MENINGKATKAN KEAMANAN JARINGAN PADA MIKROTIK 
MENGGUNAKAN GNS3","Keamanan jaringan, Demilitarized Zone, IDS Suricata, Mikrotik,
GNS3, Network security","Keamanan data sebuah server dan jaringan internal suatu organisasi atau
institusi adalah hal yang sangat vital untuk diamankan. Hak akses tidak dapat
sembarangan diberikan kepada semua user karena dapat berakibat terjadinya
penyerangan kepada layanan server dan jaringan internal. Serangan pada server
dapat berupa Distributed Denial of Service (DDoS) yang dapat membuat server,
sistem atau jaringan kita menjadi down dan Port Scanning yang membuat
penyerang dapat melihat port-port yang terbuka serta membuat celah pada server
atau router. 
Untuk memperkuat keamanan sebuah server dan jaringan internal dari
serangan, maka digunakan sistem kemanan jaringan berbasis Demilitarized Zone
(DMZ). Demilitarized Zone (DMZ) merupakan sebuah area untuk meletakkan
sebuah layanan Web Werver dan SSH Server yang dapat diakses oleh jaringan luar 
agar membuat jaringan internal aman. Router mikrotik memiliki fitur-fitur yang 
dapat digunakan sebagai firewall dalam sebuah jaringan sedangkan untuk
mendeteksi catatan log dari serangan DDoS dan Port Scanning menggunakan
Intrusion Detection System (IDS) Suricata. 
Penelitian ini dilakukan dengan menggunakan software simulasi jaringan
Graphical Network Simulator 3 (GNS3). GNS3 dapat memudahkan melakukan
perancangan sistem keamanan jaringan sebelum diterapkan di dunia nyata serta
mendukung sebagian besar platform. Hasil dari implementasi Demilitarized Zone
(DMZ) pada software GNS3 dengan menggabungkan router mikrotik dan IDS
Suricata terbukti dapat meningkatkan sistem kemanan layanan server dan jaringan
internal. Serangan dari intruder dapat terdeteksi pada catatan log di Suricata dan
router mikrotik dapat melakukan pemblokiran IP dan MAC Address si intruder
dengan menggunakan firewall filter rule.",2123,http://eprints.amikom.ac.id/id/eprint/2123,"[{'nim': '16.11.0706', 'name': {'family': 'Abdillah', 'given': 'Muhammad Abi', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
39,"ANALISIS SISTEM KEAMANAN JARINGAN HOST DAN SERVER
MENGGUNAKAN METODE TRAFFIC FLOODING","Network Forensics, Wireshark, DOS, Denial of Service","Analisa aktivitas jaringan perlu dilakukan untuk mengetahui aktivitas
yang mencurigakan guna melakukan pencegahan dari serangan jaringan. Network
forensics salah satu teknik dalam forensika digital yang digunakkan untuk
mencatat, menangkap dan menganalisa aktivitas jaringan untuk menemukan bukti
digital dari suatu serangan menggunakan jaringan komputer sehingga pelaku bisa
dapat dituntut sesuai hukum yang berlaku contoh serangan menggunakkan
jaringan komputer adalah Denial Of Service (Dos), Spoofing, Phishing,
Sniffing.Bukti digital pada forensik jaringan dapat diketahui dari pola serangan
yang dikenali atau penyimpangan dari kondisi tanpa serangan jaringan.  
Penelitian ini merupakan analisis dari kondisi tanpa serangan jaringan.
Penelitian ini merupakan analisis dari skenario yang bertujuan untuk
menginvestigasi dan menganalisa serangan DoS dengan cara mengumpulkan log
data dari wireshark, membuat analisa antar skenario pada Ubuntu Server 18.04.
menggunakan protokol HTTP. Terdapat dua perlakuan terhadap server yaitu tanpa
firewall dan firewall yang telah dikonfigurasi Server diserang menggunakan tools
seperti Low Orbit Ion Cannon (Loic). Setelah dilakukan pembuatan skenario
maka tahap selanjutnya adalah pengujian antara Virtual Private Server dengan
Komputer penyerang agar mengetahui apakah jaringan sudah terhubung dan
sebagai tahap monitoring jaringan pada kondisi tanpa serangan.  Setelah
dilakukan pengujian komunikasi, tahap selanjutnya merupakan Penyerangan ddos
menggunakan loic terhadap target.  
Penyerangan dos ini ditargetkan pada port 80. Tahap selanjutnya adalah
analisa bukti digital. Metode yang digunakan adalah anomaly-based detection.
Metode ini bertujuan untuk membandingkan kondisi tanpa serangan traffic
jaringan yang tanpa serangan dengan traffic jaringan yang telah dilakukan
skenario. Tools yang digunakan pada analisa adalah wireshark. Hal yang dilihat
adalah log wireshark dari expert information, conversation antar server dan
penyerang lalu kinerja server dengan task manager. Hasil penelitian yang
dilakukan adalah log wireshark dan conversation pada Ubuntu Server 18.04.
Jumlah packet dan jumlah bytes pada saat dilakukan eksperimen tidak mengalami
perbedaan yang signifikan. Yang membedakan adalah kinerja. Penggunaan
Firewall cukup berpengaruh dalam menangani serangan DoS tersebut.",1185,http://eprints.amikom.ac.id/id/eprint/1185,"[{'nim': '16.11.0111', 'name': {'family': 'Alwi', 'given': 'Muhammad Yusuf', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
40,"SISTEM MONITORING KEAMANAN JARINGAN MELALUI BOT
TELEGRAM DENGAN SNORT PADA UBUNTU","Snort, Ubuntu, Telegram, Bot Telegram","Snort Adalah salah satu system pendeteksian penyusupan atau serangan
yang open  source dan banyak digunakan oleh Administrator jaringan untuk sebagai
system minitor jaringan dan juga sebagai system pendeteksi jika terjadinya
serangan penyusupan pada suatu jaringan. Snort yang berfungsi sebagai system
pendeteksi penyusupan dan penyerangan jaringan dapat di kembangkan menjadi
sebuah system pendeteksian menggunakan Aplikasi Telegram menggunakan
Telegram Bot pada Smartphone sebagai sarana notifikasi jika terjadi penyusupan
dan penyerangan.
 Telegram bot merupakan sebuah bot atau robot yang deprogram dengan
berbagai perintah untuk menjalankan rangkaian intruksi yang di berikan pengguna.
Bot ini hanyalah berupa akun telegram yang dioperasikan oleh perangkat lunak
yang memiliki Fitur AI (Artificial Intelligence) atau biasa disebut kecerdasan
buatan. Snort juga bisa berfungsi sebagai saranan notifikasi seperti notifikasi berita,
info terkini dan masih banyak lagi.
 Dalam tugas skripsi ini, penulis akan mengkonfigurasi Snort yang
digabungkan dengan Aplikasi Telegram menggunakan Bot Telegram pada
Smartphone sebagai media notifikasi dari Snort saat mendeteksi jika ada
penyerangan atau penyusupan kepada device yang dilinfungi.",1622,http://eprints.amikom.ac.id/id/eprint/1622,"[{'nim': '16.11.0778', 'name': {'family': 'Arasy', 'given': 'Hafidh Fazar', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
41,"ANALISIS DAN IMPLEMENTASI SISTEM KEAMANAN JARINGAN
DENGAN METODE SIGNATURE-BASED MENGGUNAKAN SURICATA
PADA MIKROTIK RB951G-2HND",,"Intrusion Detection System (IDS) dapat didefinisikan sebagai kegiatan 
yang bersifat anomaly, incorrect, inappropriate yang terjadi di jaringan atau host.
Dan IDS sendiri adalah sistem keamanan yang bekerja bersama Firewall untuk
mengatasi Intrusion. IDS mampu mendeteksi penyusup dan memberikan respon
secara real time. Terdapat dua teknik yang digunakan dalam IDS yaitu, NIDS
(Network Based Intrusion Detection System) dan HIDS (Host Based Intrusion
Detection System).

Pada penelitian ini IDS dibangun menggunakan perangkat lunak Suricata.
Suricata merupakan Open Source Intrusion Detection System (IDS) yang
digunakan untuk pemantauan dan pendeteksian gangguan pada jaringan
komputer. Agar mempermudah administrator dalam melihat dan membaca hasil
log dari setiap paket data yang masuk dan keluar maka menggunakan
Elasticsearch, Kibana, dan Filebeat. Metode yang digunakan dalam penelitian ini
adalah metode Signature-based. IDS dengan metode Signature-based merupakan
metode dalam mendeteksi serangan pola atau paket data yang dibaca kemudian
dibandingkan dengan data atau paket yang sudah tersimpan dalam database yang
ada atau rule yang sudah ada. IDS berbasis Signature-based bekerja dengan
menyadap paket yang melalui lalu lintas jaringan, kemudian membandingkan
dengan pola serangan yang ada, jika paket data mempunyai pola yang sama
dengan salah satu pola yang terdapat pada rule database, maka paket tersebut
dianggap sebagai sebuah serangan.

 
Berdasarkan hasil pengujian IDS dengan Router Mikrotik sebagai firewall 
yang membantu memblock jaringan dari penyerang, diketahui bahwa metode
Signature-based mempunyai kelebihan dalam mendeteksi jenis serangan seperti
port scanning, exploit dan denial of service. Dimana hasil serangan yang
disebabkan DoS dan Port Scanning dapat dikenali oleh Suricata IDS dan
menampilkan log secara lengkap, baik dari waktu, tanggal kejadian dan sumber IP
Address dari penyerang.",1927,http://eprints.amikom.ac.id/id/eprint/1927,"[{'nim': '16.11.0689', 'name': {'family': 'Bayu Aji', 'given': 'Herlambang', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
42,"PERANCANGAN IPS (INTRUSION PREVENTION SYSTEM) UNTUK
MENINGKATKAN KEAMANAN JARINGAN DI SMA N 1
KARANGDOWO","Intrusion Prevention System, Network-based Intrusion Prevention
System, IDS, NIPS, Snort, Telegram","Jaringan komputer adalah jaringan telekomunikasi yang Menghubungkan
antar komputer untuk saling berinteraksi dengan pertukaran data. setiap bagian
komputer dapat meminta dan memberikan layanan(servise), pihak yang meminta
disebut client dan pengirim disebut server, dalam hal ini komputer server yang
melayani kadang terjadi error karena berbagai masalah seperti penyerangan yang
di lakukan client tak bertanggung jawab dengan melakukan DOS, dengan cara
mengirim sinyal ping yang terlalu banyak kepada server sehingga server ketika
tidak kuat akan mengalami error/down.
Pada kalangan tertertu, ada juga kejadian yang di lakukan pihak tak
bertanggung jawab melakukan kejahatan. Misalnya pencurian informasi,
perusakan sistem, penyusupan jaringan dan lain-lain. SMA Negeri 1 Karangdowo
adalah salah satu instansi yang menggunakan jaringan komputer di
Laboratoriumnya. Saat ini instansi tersebut belum memiliki aplikasi yang dapat
memonitor kemungkinan gangguan yang akan terjadi. Oleh karena itu,
dibutuhkan aplikasi / sistem yang dapat memonitor keadaan jaringannya.
Tujuan penelitian ini adalah merancang IPS(Intuction Prevention System)
dengan menggunakan program dari snort yang di kombinasikan dengan layanan
Aplikasi Instant Messaging Telegram untuk mamantau server memonitoring dan
mengalisa gangguan dalam jaringan komputer serta memberikan notifikasi secara
real time kepada administrator jika terjadi gangguan pada jaringan laboratorium
tersebut.",1798,http://eprints.amikom.ac.id/id/eprint/1798,"[{'nim': '14.11.8435', 'name': {'family': 'Hidayattullah', 'given': 'Muhammad Arief', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
43,"IMPLEMENTASI KEAMANAN JARINGAN MENGGUNAKAN INTRUSION
PREVENTION SYSTEM (IPS) DAN PORT KNOCKING DI SMK YADIKA
BANDAR LAMPUNG","Intursion Prevention system, Port Knocking, Keamanan 
Jaringan","Perkembangan teknologi yang pesat pada saat ini berdapak pada keamanan
jaringan yang ada. Upaya serangan dari luar terhadap jaringan menjadi masalah
dalam keamanan jaringan yang terus terjadi, bagi instansi instansi terkait yang
menggunakan layanan internet, termasuk juga jaringan yang ada di SMK YADIKA
BANDAR LAMPUNG layanan internet digunakan sebagai media pembelajaran
oleh siswa/siswi rentan terhadap gangguan serangangan oleh pihak pihak yang
tidak bertanggung jawab, Gangguan dari dalam sering terjadi pada suatu institusi,
menyerang server, data, atau service. Server sebagai pusat penyedia layanan dan
pengolahan data dalam suatu jaringan, permintaan yang dikirim oleh client akan
diolah server. Kinerja server bergantung terhadap paket yang dikirim oleh client
pada jaringan, sehingga jika terjadi gangguan pada server akan menggangu
jalannya proses belajar mengajar.
Oleh karena itu diperlukan sistem yang mampu menjaga keamanan pada
jaringan, Intrusion Prevention System (IPS) yang dijalankan menggunakan snort
mode inline dapat melakukan drop terhadap paket yang mencurigakan yang
bertujuan menyerang server tanpa harus memberikan notifikasi kepada
administrator, dan Port Knocking digunakan untuk menjaga hak akses perangkat
router dari pengguna yang tidak berwenang untuk mengaksesnya. dengan cara
kerja yaitu dapat membuka atau menutup akses port tertentu melalui firewall pada
router sesuai dengan rules yang dibangun.
Dari penelitian yang dilakukan didapatkan hasil bahwa Intrusion
Prevention System (IPS) dan Port Knocking yang sudah diterapkan dapat
melalakukan drop packet yang menyerang server, sehingga kinerja server dapat
berjalan dengan baik dan mengurangi gangguan saat kegiatan belajar mengajar
yang dilakukan oleh siswa dan guru di SMK Yadika Bandar lampung.",1043,http://eprints.amikom.ac.id/id/eprint/1043,"[{'nim': '16.11.0807', 'name': {'family': 'Hurupatu', 'given': 'Dominggus Abednegho', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
44,"ANALISIS SNORT IDS DAN HONEYPOT UNTUK MEREDUKSI
SERANGAN DISTRIBUTED DENIAL-OF-SERVICES (DDOS)
PADA LINUX VIRTUAL SERVER","Snort IDS, Honeypot,File Log, Ddos, LVS","Perkembangan dunia internet membuat penyedia layanan harus 
mempertimbangkan banyaknya pengguna yang terus bertambah.. Sebuah server
pasti memiliki keterbatasan dalam kemampuan menangani pengguna. Salah satu
cara untuk mengatasi hal tersebut adalah dengan penambahan jumlah server.
Dengan penambahan server, layanan yang sudah ada tetap berjalan ketika proses
konfigurasi sedang dilakukan. Sehingga tidak akan sampai mematikan layanan.
Meskipun demikian, penambahan server saja akan cukup merepotkan apabila
tidak diatur dengan baik. Penambahan server tentu harus dilakukan dalam waktu
yang cepat dan sebisa mungkin tidak diketahui oleh user.  
Untuk mengatasi hal-hal tersebut, bisa digunakan Linux Virtual Server 
(LVS). LVS sebagai salah satu bentuk kumpulan server dapat juga terkena
serangan Distributed Denial of Services (DDOS), sebuah serangan yang bertujuan
untuk membuat suatu layanan tidak dapat diakses oleh pengguna yang sah.
Karena itu, untuk meminimalisir efek dari serangan ini difungsikan Snort IDS dan
Honeypot. Tujuannya agar penyerang mengira serangannya berhasil, padahal
yang terjadi adalah Snort IDS dan honeypot berhasill menjebak ke server palsu
dan mendeteksi IP serta menghasilkan filelog penyerang.  
Dari hasil ujicoba, setelah sistem ini diterapkan dengan mengukur kinerja 
CPU usage yang di serang  sebanyak 4x diatas 4000 request/detik menunjukan
real server tetap berjalan normal dengan CPU Usage rata-rata di bawah 50%
sedangkan pada honeypot server sebagai server palsu, CPU usage rata-rata sebesar
di atas 80%",1519,http://eprints.amikom.ac.id/id/eprint/1519,"[{'nim': '17.11.1046', 'name': {'family': 'Ilhamullah', 'given': 'Fajar Ramadhan', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
45,"ANALISIS SERANGAN DDOS PADA RESOURCE SERVER
MENGGUNAKAN WIRESHARK","Serangan DDoS (Distributed Denial of Service), Resource Server,
Live Forensic, Filtering Logical","Masalah serangan Distributed Denial of Service (DDoS) pada suatu jaringan
web/server terus meningkat di lingkungan masyarakat, khususnya serangan DDoS
yang dilakukan oleh oknum tertentu dan ditujukan pada jaringan Server orang lain
untuk memperoleh hak akses. Tidak jarang, serangan yang dilakukan menyebabkan
jaringan server yang ditargetkan menjadi down (lumpuh) karena tidak mampu
melayani permintaan user yang memiliki hak akses secara sah, sehingga diperlukan
analisis serangan DDoS pada Server. 
Serangan Distributed Denial of Service (DDoS) adalah serangan jaringan
terstruktur yang berasal dari berbagai sumber dan berkumpul untuk membentuk
arus paket besar. Serangan DDoS bertujuan untuk menghabiskan sumber daya
server dan mengganggu layanan yang tersedia pada jaringan target dengan
membanjiri bandwidth atau sistem kapasitas pemrosesan yang membuat jaringan
server target menjadi kelebihan beban. 
Wireshark adalah alat yang dapat digunakan untuk mendeteksi serangan
DDoS pada jaringan Server dan melakukan analisis lalu lintas jaringan yang
memiliki fungsi Filtering Logical untuk mendeteksi serangan DDoS pada Server
dan menggali informasi serta menarik data forensik sebagai bukti digital serangan
DDoS pada server melalui metode live forensics. Output yang dihasilkan penelitian
ini berhasil menarik data informasi serangan DDoS terkait data Log Activity, IP
Address List, IO graph dan Flow graph.",1778,http://eprints.amikom.ac.id/id/eprint/1778,"[{'nim': '15.11.9302', 'name': {'family': 'Irwan', 'given': 'Ahmad Fauzi', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
46,"ANALISIS SERANGAN DDOS DI JARINGAN KOMPUTER
MENGGUNAKAN METODE INSTRUSION DETECTION 
SYSTEM (IDS) SNORT PADA LINUX","Hacker, DDOS(Distrubuted Denial Of Service), Jaringan Komputer,
Instrusion Detection System (IDS), Snort, Linux, Kali Linux, Computer Networks,","Teknologi Jaringan Komputer di era saat ini banyak sekali orang yang
menggunakan Internet. Hal ini mulai muncul layanan koneksi Internet mulai tidak
aman, maka dari itu serangan Jaringan Komputer mulailah muncul kepermukaan.
Beberapa orang tersebut adalah Hacker serangan tersebut yang kerap dilakukan
oleh seorang hacker adalah serangan terhadap server, website, dan meretas
komputer dengan cara monitoring. Serangan DOS (Denial Of Service) atau lebih
dikenal dengan nama DDOS (Distributed Denial Of Service) jadi mereka
melakukan serangan terhadap server melalui beberapa komputer agar jumlah traffic
tersebut juga bisa lebih tinggi atau bisa disebut juga serangan DDOS ini bisa
dibilang kemacetan lalu lintas pada Jaringan Komputer yang menghalangi
seseorang pengemudi untuk mencapai tujuannya dengan tepat waktu. Masalah yang
sering terjadi adalah Log Bug terhadap server DOS (Denial Of Service) pada
komputer tersebut yang sering didapatkan oleh seorang Hacker. 
Berdasarkan masalah diatas tersebut penulis mencoba untuk membuat
penelitian yang berjudul “Analisis Serangan DDOS di Jaringan Komputer
Menggunakan Metode Intrusion Detection System (IDS) SNORT Pada Linux “ dan
mengharapkan dapat mendeteksi serangan DDOS (Distributed Denial Of Service). 
Instrusion Detection System (IDS) adalah sistem Keamanan yang bekerja
sama dengan Firewall untuk mengatasi Intrusion. Instrusion Detection System
(IDS) tersebut juga sebuah tools,metode yang dapat memberikan sebuah bantuan
untuk melakukan identifikasi, dan memberikan laporan terhadap aktifitas Jaringan
Komputer. Aplikasi tersebut yang digunakan untuk mendeteksi serangan adalah
Snort, Snort merupakan packet sniffing yang dapat mendeteksi serangan DDOS
yang dilakukan dengan menggunakan aplikasi Hping3. Dengan menggunakan
sistem operasi Kali Linux diharapkan membatu kinerja Snort dalam memonitoring
Jaringan Komputer.",1736,http://eprints.amikom.ac.id/id/eprint/1736,"[{'nim': '17.11.1032', 'name': {'family': 'Ramadhan', 'given': 'Zukhrufan', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
47,"IMPLEMENTASI INSTRUTION DETECTION AND PREVENTION
SYSTEM (IDPS) UNTUK MENDETEKSI SERANGAN PACKET
SNIFFING","IDPS, Packet Sniffing, Snort, Bettercap","Keamanan jaringan komputer sangat penting untuk diperhatikan, 
karena jaringan yang terhubung dengan internet pada dasarnya kurang aman dan
dapat diserang oleh para penyerang untuk mendapatkan informasi. Karena itu
diperlukan sistem keamanan jaringan yang dapat mendeteksi dan mencegah
serangan penyusup tersebut.
Penelitian ini menggunakan SDLC. Implementasi sistem Instrution
Detection And Prevention System berbasis snort yang bersifat open source
menjadi sebuah keuntungan dari segi biaya dengan perfoma yang baik dalam
mendeteksi serangan. Snort dapat digunakan pada berbagai sistem operasi dan
sangat mudah dikonfigurasi sesuai dengan kebutuhan jaringan kita. Serangan
dapat terdeteksi atau tidaknya oleh snort, tergantung pada rules pada snort. 
Pengujian pendeteksian serangan sniffing dengan menggunakan tools
bettercap. Berdasarkan hasil pengujian sistem IDPS berbasis snort dapat
mendeteksi dan mencegah adanya upaya penyerangan dan memberikan sebuah
alert. Hasil pengujian yang dilakukan diharapkan bisa digunakan sebagai alternatif
dalam mengamankan jaringan.",2095,http://eprints.amikom.ac.id/id/eprint/2095,"[{'nim': '17.11.1537', 'name': {'family': 'Suratinoyo', 'given': 'Fadhil Muhammad Ichtibar', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0
48,"IMPLEMENTASI LOAD BALANCING PADA SERVER DENGAN
ALGORITMA ROUND ROBIN PADA SOFTWARE DEFINED
NETWORK","Internet, load balancing, sdn, round robin,","Peningkatan jumlah pengguna pada internet, akan berpengaruh terhadap kinerja pada 
server. Semakin banyak yang mengakses akan membuat beban kerja yang lebih pada server 
dan menjadi kurang optimal. Banyaknya jumlah request pada suatu server akan mengakibatkan 
terjadinya overloading bahkan kemungkinan server akan mengalami down. Oleh karena itu 
dibutuhkan penyeimbang beban server yang akan mengatur dan membagi beban kerja server. 
Pengimplementasian load balancing pada server dapat dilakukan untuk menangani 
masalah penggunaan jaringan yang semakin kompleks tersebut. Algoritma load balancing 
yang digunakan pada penelitian ini adalah Algoritma round robin merupakan algoritma yang 
bekerja dengan cara membagi beban secara bergiliran dan berurutan dari satu server ke server 
lainnya. Konsep dasar dari algoritma Round Robin ini adalah dengan menggunakan time 
sharing, pada intinya algoritma ini memproses antrian secara bergiliran. 
Pengujian telah dilakukan, hasilnya Algoritma Round Robin dalam menghandle request 
dari client lebih bagus dibandingkan tanpa menggunakan Load balancing karena Load 
balancing Round Robin akan secara otomatis membagi beban traffic ke setiap server secara 
berurutan.",4198,http://eprints.amikom.ac.id/id/eprint/4198,"[{'nim': '15.11.9200', 'name': {'family': 'Saputra', 'given': 'Agil Angga', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0
49,"ANALISIS PERBANDINGAN KINERJA HTTP/2 PADA
APACHE DAN NGINX MENGGUNAKAN H2LOAD","performa, web server, Apache, Nginx, HTTP/2, h2load","Apache dan Nginx merupakan perangkat lunak server berbasis open source 
yang paling banyak digunakan di dunia sebagai web server berprotokol HTTP/2
sekarang. Namun, sejauh ini belum ada penelitian yang membandingkan performa
dari kedua web server ini secara lebih mendalam, terutama pada sisi page-load time
dan kestabilan. Web master pemula pengguna protokol HTTP/1.1 yang ingin
upgrade ke protokol HTTP/2 biasanya dihadapkan dengan pertimbangan untuk
memilih mana yang lebih unggul, baik itu web jenis statis maupun dinamis. 
 
Dalam upaya menjawab hal tersebut, peneliti akan mencoba memanfaatkan 
aplikasi h2load untuk menguji performa kedua web server. Metode uji yang
digunakan diantaranya: basic usage dan timing-based load-testing. Peneliti juga
akan mengukur dampak performa dari fitur flow control dan multi-threading pada
HTTP/2. Obyek yang digunakan berupa web statis dan dinamis (Wordpress). 
 
Dari hasil uji diketahui bahwa Nginx lebih unggul pada web statis dalam 
segi kecepatan page-load time dan Apache lebih unggul pada web dimanis dalam
segi kestabilan memproses permintaan. Fitur flow control dan multi-threading teruji
mengingkatkan performa secara positif kepada kedua web server.",4167,http://eprints.amikom.ac.id/id/eprint/4167,"[{'nim': '12.11.6540', 'name': {'family': 'Sulistiyo', 'given': 'Dany', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0
