,title,keywords,abstract,eprintid,uri,creators,year,SE_AI,SE_WEB,SE_MOBILE,SE_DB,SE_GAME,SE_DM
121,"KLASIFIKASI PENYAKIT TEMBAKAU BERDASARKAN
CITRA DAUN MENGGGUNAKAN METODE
CONVOLUTIONAL NEURAL NETWORK","Penyakit Tembakau, CNN, Data Training, Data Validasi. Data
Testing","Tanaman tembakau merupakan salah satu tanaman tropis asli Amerika
yang komersial dengan memanfaatkan daunnya sebagai rokok, pipa atau
tembakau kunyah. (chewing) atau untuk dihisap lewat hidung atau tembakau
sedotan (snuff). Tembakau sendiri sama dengan tumbuhan lain, pasti memiliki
penyakit. Salah satu cara mengetahui penyakit yang menyerang tanaman
tembakau adalah dengan melihat daunnya. Beberapa contoh penyakit yang
menyerang tembakau adalah Penyakit Mosaic Tembakau, Lanas, Patik, Dan
Kerupuk.

Dari permasalahan itu tersebut memunculkan gagasan untuk membuat
suatu aplikasi dengan metode untuk mengklasifikasi suatu penyakit tembakau
tersebut yaitu menggunakan metode CNN (Convolutional Neural Network)
dengan model transfer learning yaitu Alexnet. 

Dataset yang sudah di-preprocessing dan menghasilkan total 775 citra
dengan jumlah masing-masing jenis penyakit sebanyak 155 citra lalu disusun
menjadi 3 dataset yaitu Data Training, Data Validasi dan Data Testing. Hasil
penelitian ini mendapatkan nilai akurasi sebesar 93.7%.",1358,http://eprints.amikom.ac.id/id/eprint/1358,"[{'nim': '15.11.9090', 'name': {'family': 'Ananda', 'given': 'Ingga', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
122,"KLASIFIKASI JENIS PENYAKIT ALZHEIMER BERDASARKAN
CITRA MRI MENGGUNAKAN EFFICIENT NETWORK","Klasifikasi Gambar, Efficient Network, Alzheimer, MRI","Demensia adalah istilah umum yang mengacu pada penurunan kognitif
yang cukup parah hingga mengganggu aktivitas hidup sehari-hari. Penyakit
Alzheimer adalah penyakit neurodegeneratif dengan serangan berbahaya dan
gangguan progresif fungsi perilaku dan kognitif termasuk memori, pemahaman,
bahasa, perhatian, penalaran, dan penilaian. Evaluasi atrofi berbasis MRI dianggap
sebagai metode yang valid untuk menilai status penyakit dan perkembangan
penyakit Alzheimer (AD). Keakuratan segmentasi dari para ahli bergantung juga
kepada pengalaman mereka, namun jika klasifikasi penyakit dilakukan secara
manual akan memakan waktu yang lama bagi para ahli medis untuk melakukan
diagnosa. Oleh karena itu, penelitian ini bermaksud membantu para medis
menyediakan alat bantu untuk mendiagnosis dengan cepat.
Pakar medis merasa bahwa pembelajaran mendalam deep learning bisa
menjadi solusi yang menjanjikan dalam identifikasi AD dan deteksi stadium. Deep
Learning berhasil menyelesaikan berbagai masalah yang kompleks seperti dibidang
kesehatan. Klasifikasi secara otomatis untuk mendeteksi secara dini penyakit
Alzheimer dapat memudahkan tenaga medis dalam membaca hasil MRI sehingga
mengurangi kesalahan diagnosa. Dalam penelitian ini menggunakan metode
Efficient Network (Efficient Net) untuk mengklasifikasi jenis penyakit Alzheimer
Mild Demented, Moderate Demented dan Very Mild Demented.
Dataset yang digunakan berjumlah 2561 citra, kemudian dilakukan
pemisahan untuk dataset latih sebesar 80%, validasi sebesar 10%, dan uji sebesar
10%. Citra tersebut dilakukan klasifikasi menggunakan Efficient Network.
Selanjutnya dilakukan pengujian pada penelitian ini, didapatkan kesimpulan bahwa
metode Efficient Network memiliki kemampuan untuk mendeteksi jenis penyakit
Alzheimer dengan akurasi sebesar 97%.",817,http://eprints.amikom.ac.id/id/eprint/817,"[{'nim': '18.11.2276', 'name': {'family': 'Damayanti', 'given': 'Indriana', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
123,"IMPLEMENTASI METODE GRAY LEVEL CO-OCCURRENCE 
MATRIX (GLCM) UNTUK KLASIFIKASI PENYAKIT DAUN PADI","Penyakit daun padi, GLCM, KNN","Penyakit pada tanaman padi merupakan salah satu faktor utama penyebab 
menurunnya tingkat produksi padi di indonesia, jika penanganan yang dilakukan
salah dapat menyebabkan gagal panen. Penyakit tersebut diantara lain hawar daun
bakteri (bacterial leaf blight), daun busuk (leaf smut), bercak coklat (brown spot)
dan sebagainya. Masing – masing penyakit tersebut membutuhkan penanganan
yang berbeda – beda, namun tidak semua petani mengetahui jenis penyakit dan cara
menangani penyakit pada tanaman padinya, sehingga hal tersebut memungkinkan
terjadi kesalahan dalam menangani penyakit tersebut. 
Identifikasi jenis penyakit menggunakan metode klasifikasi k-nearest
neighbor berdasarkan ekstraksi fitur gray level co-occurence matrix dengan
merubah citra asli menjadi grayscale, setelah citra dirubah menjadi grayscale,
kemudian diekstraksi menggunakan GLCM. Kemudian ditentukan kelasnya
menggunakan metode klasifikasi KNN. 
Data yang digunakan adalah 240 data dari 3 jenis penyakit padi, 210 data citra
penyakit daun padi digunakan untuk proses training dan 30 data citra penyakit
penyakit daun padi sebagai data testing. Hasil dari penelitian ini setelah dilakukan
proses pembelajaran telah berhasil mendapatkan akurasi tertinggi sebesar 93,3%.",1675,http://eprints.amikom.ac.id/id/eprint/1675,"[{'nim': '17.11.1402', 'name': {'family': 'Hidayat', 'given': 'Fajar Rosyid', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
124,"SISTEM PENDUKUNG KEPUTUSAN DALAM DIAGNOSA PENYAKIT DEMAM
BERDARAH DENGUE DENGAN MENGGUNAKAN METODE DECISION TREE","Sistem Pendukung Keputusan, Demam Berdarah Dengue, Decision Tree","Demam berdarah dengue atau DBD ditularkan dari gigitan nyamuk genus Aedes,terutama 
Aedes aegypti atau Aedes albopictus yang muncul sepanjang tahun dan dapat menyerang seluruh
kelompok umur. Penyakit ini berkaitan dengan kondisi lingkungan, iklim, mobilitas yang tinggi,
kepadatan penduduk, perluasan perumahan dan perilaku masyarakat. Pada tahun 2018 berdasarkan
data kementrian kesehatan republic Indonesia kasus DBD berjumlah 65.602 kasus, dengan jumlah
kematian sebanyak 467 orang. Adapun gejala-gejala umum DBD antaranya demam tinggi
mendadak dan naik turun, mual/muntah, mimisan, badan lemas, nyeri, nafsu makan, ruam dan
pusing. Untuk mencegah terjadinya penyakit DBD perlu dilakukan diagnosa secara dini untuk
meminimalisir terjadinya penyakit DBD. 
Dengan perkembangan ilmu pengetahuan dan teknologi yang berkembang sangat pesat 
memberikan kemudahan dan banyak manfaat yang bisa di pergunakan dengan baik salah satu
contohnya dengan membuat suatu sistem untuk membantu mendiagnosa gejala awal dari penyakit
DBD. Dengan menggunakan metode Decision Tree untuk membantu dalam mendiagnosa awal
penyakit DBD. Metode ini dipilih karena menghasilkan pohon keputusan yang mudah dipahami.
Dan dari pohon keputusan inilah dibuat suatu sistem untuk mendiagnosa DBD. Sistem ini dapat
membantu masyarakat untuk mengidentifikasi gejala-gejala awal DBD sejak dini. Sistem ini
merupakan sistem pendukung keputusan yang sudah di rancang dengan baik oleh perancang dan
di validasi oleh pakar. 
Hasil akhir dari penelitian ini adalah terciptanya suatu sistem pengambilan keputusan yang 
dapat mendeteksi gejala-gejala awal dari DBD dan dapat digunakan secara umum oleh siapa saja.",1819,http://eprints.amikom.ac.id/id/eprint/1819,"[{'nim': '17.11.0920', 'name': {'family': 'Juliana', 'given': 'Syelvi Nur Dwi', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
125,"SISTEM PAKAR DIAGNOSIS GANGGUAN MENSTRUASI
MENGGUNAKAN TEOREMA BAYES","Sistem Pakar, Teorema Bayes, Gangguan Menstruasi, Expert System, Menstrual Disorder, Bayes Theorem","Gangguan menstruasi merupakan permasalahan yang paling sering 
ditemukan pada wanita usia remaja atau biasa disebut wanita produktif. Saat ini
gangguan menstruasi sudah termasuk dalam kondisi medis yang memerlukan
perhatian khusus sehingga perlu penanganan atau pengobatan yang benar. Namun,
masih banyak  wanita yang belum memiliki pengetahuan dan kesadaran mengenai
gangguan menstruasi dan bahayanya, serta mengalami keterbatasan waktu untuk
melakukan konsultasi secara langsung dengan dokter. Sistem pakar yang
berkembang saat ini dapat memungkinkan suatu penyakit dapat di diagnosis lebih
awal secara akurat melalui proses pada sistem yang diawali dengan diagnosis
terhadap gejala utama gangguan suatu penyakit. 
Metode yang digunakan pada sistem pakar ini adalah metode Teorema 
Bayes. Metode Teorema Bayes digunakan untuk menghitung nilai probabilitas
suatu penyakit dan membandingkan dengan probabilitas setiap gejalanya sehingga
jenis penyakit yang didiagnosis akan sesuai dengan gejala yang dialami pasien. 
Dengan adanya sistem pakar diagnosis gangguan menstruasi ini diharapkan 
sistem dapat membantu mendiagnosis gangguan menstruasi lebih awal serta
memberikan informasi dan saran penanganan untuk gangguan menstruasi sesuai
hasil diagnosis tanpa harus konsultasi secara langsung ke dokter.",753,http://eprints.amikom.ac.id/id/eprint/753,"[{'nim': '18.12.0563', 'name': {'family': 'Khalista', 'given': 'Dian', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
126,"ANALISIS PREDIKSI AWAL PENYAKIT DIABETES MELLITUS
MENGGUNAKAN ALGORITMA NAÏVE BAYES","Prediksi, Algoritma Naïve Bayes, Diabetes Mellitus, Prediction","Kesehatan merupakan hal terpenting dalam kehidupan ini. Jika kesehatan
manusia sedang terganggu, maka aktivitas sehari - harinya juga akan terganggu.
Salah satu penyakit yang mengganggu aktivitas manusia adalah Diabetes Mellitus.
Dari data International Diabetes Federation, Indonesia menduduki peringkat ke -
6 dunia dengan jumlah penderita Diabetes Mellitus lebih dari 10 juta jiwa. World
Health Organization memprediksi jumlah penderita Diabetes Mellitus di
Indonesia akan mencapai 21 juta jiwa di tahun 2030. Angka penderita Diabetes
Mellitus yang semakin meningkat menandakan tingkat kesadaran penduduk
Indonesia yang masih rendah. Untuk itulah, diperlukan pemahaman dan
pengetahuan tentang gejala-gejala awal Diabetes Mellitus guna mencegah secara
dini penyakit tersebut. Karena semakin dini penyakit terdeteksi akan semakin
besar juga kesempatan untuk sembuh. Untuk melakukan itu, peneliti akan
memanfaatkan informasi dari situs UCI Machine Learning untuk mendapatkan
dataset yang nantinya dapat diproses dengan algoritma Naïve Bayes dalam
memprediksi penyakit Diabetes Mellitus. 
Algoritma Naïve Bayes merupakan salah satu algoritma yang dapat
digunakan untuk memprediksi probabilitas keanggotaan suatu class. Algoritma ini
memiliki tingkat akurasi dan kecepatan yang tinggi saat diaplikasikan pada data
yang besar. Dengan algoritma Naïve Bayes, akan digunakan untuk memprediksi
penyakit Diabetes Mellitus berdasarkan gejala – gejala yang dialami. Hasil
prediksi akan berupa kelas positif dan negatif. 
Pengujian sistem ini dilakukan sebanyak 3 kali. Total jumlah data yang
digunakan yaitu sebanyak 500 data. Dari hasil pengujian didapatkan akurasi
tertinggi pada pengujian ketiga yaitu dengan akurasi 89 %. Pada pengujian ketiga
menggunakan perbandingan data training dan data testing sebesar 80% dan 20%
(400 data training dan 100 data testing).",1647,http://eprints.amikom.ac.id/id/eprint/1647,"[{'nim': '17.11.1240', 'name': {'family': 'Nashruddin', 'given': 'Ahmad', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
127,"SISTEM PAKAR UNTUK MENDIAGNOSA PENYAKIT KULIT PADA
MANUSIA BERBASIS WEB MENGGUNAKAN METODE
BAYESIAN NETWORK","Penyakit Kulit, Probabilitas, Bayesian Network, Expert System, Skin Disease, Probability","Kulit merupakan organ terluar yang menjadi pelindung pertama bagi tubuh
manusia. Selain itu kulit juga salah satu penunjang hidup manusia yaitu sebagai
indra peraba dan penampilan dalam kehidupan sehari-hari. Penyakit kulit banyak
dijumpai di Indonesia, hal ini disebabkan karena Indonesia beriklim tropis. Iklim
tersebut mempermudah perkembangan bakteri, parasit maupun jamur. Penanganan
yang lambat dan kurang tepat dapat membahayakan kondisi seseorang. Namun jika
penanganan awal dilakukan dengan benar, maka besar kemungkinan penyakit
tersebut bisa ditangani agar tidak lebih parah atau bahkan menular ke orang lain.
Berlandaskan masalah tersebut, penulis membuat sebuah sistem diagnosis penyakit
kulit yang mampu melakukan diagnosis berdasarkan pada gejala yang dialami.
Sistem diagnosis bertindak layaknya seorang pakar atau dokter, dimana
pada sistem ini terdapat gejala-gejala yang didapat dari hasil wawancara. Data-data
gejala kemudian diolah dengan metode Bayesian network untuk menghitung
probabilitas penyakit kulit. Langkah-langkah dalam penerapan Bayesian network
dimulai dari penentuan parameter, membuat Conditional Probability Table (CPT),
menentukan Joint Probability Distribution (JPD), menghitung posterior
probability, dan terakhir melakukan inferensi probabilistik.
Hasil pengujian akurasi pada penelitian kali ini  mempunyai nilai persentase
akurasi sebesar 88%. Dengan adanya sistem ini, diharapkan dapat membantu
masyarakat mengenali penyakit kulit yang diderita lebih awal serta dapat
melakukan penanganan dan pencegahan yang tepat dan cepat. Sehingga dapat
mengurangi resiko bertambah parahnya penyakit yang diderita pasien.",1266,http://eprints.amikom.ac.id/id/eprint/1266,"[{'nim': '16.11.0452', 'name': {'family': 'Safitri', 'given': 'Shintya Wulan', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
128,"PENERAPAN K-NEAREST NEIGBOR UNTUK DIAGNOSA PENYAKIT LAMBUNG
(Studi Kasus: Praktek Dokter dr. Andhiko B. Sekti)","Diagnosa, Penyakit Lambung, Sistem Pakar, K-Nearest Neigbors,
Klasfikasi","Penyakit lambung dapat dialami oleh siapapun dengan secara tiba – tiba dan
mempunyai rasa sakit yang tidak tentu. Rasa sakit yang dialami juga dapat diatasi
dengan meminum obat, terkadang masuk angin yang berlebih juga dapat
mengakibatkan rasa sakit pada lambung dan biasanya menimbulkan gejala seperti
mual, muntah, dan lain halnya. Lambung itu sendiri merupakan organ pencernaan yang
berbentuk seperti kantong dan terletak dironga kiri perut diatas diafragma yang terdiri
dari Kardiak, Fundus, Dan Pyorus. Menurut para pakar penyakit yang ada pada
lambung antaralainnya adalah Gastritis, GERD, Tukak Lambung, dan Infeksi
Lambung.
Sistem Pakar (Expert System) merupakan program berbasis pengetahuan yang
menyediakan solusi - solusi dengan kualitas pakar untuk masalah – masalah dalam
suatu wilayah yang spesifik. Sistem pakar ini berusaha mengadopsi kepakaran manusia
sehingga computer bisa melakukan hal – hal yang dapat dikerjakan oleh seorang pakar
untuk memecahkan permasalahan yang bersifat spesifik. Implementasi sistem pakar
banyak digunakan dalam bidang psikologi karena sistem pakar dipandang sebagai cara
penyimpanan pengetahuan pakar pada bidang tertentu dalam program komputer
sehingga keputusan dapat diberikan dalam melakukan penalaran secara cerdas.
 
Pada penelitian ini, peneliti menggunakan metode K-Nearest Neighbors. K-
Nearest Neighbors  merupakan sebuah metode untuk melakukan klasifikasi terhadap
objek berdasarkan data pembelajaran yang jaraknya paling dekat dengan objek
tersebut. K-Nearest Neighbors digunakan untuk mendiagnosa penyakit lambung.
Kelebihan dari metode tersebut diantaranya memiliki akurasi yang tinggi dan tidak ada
asumsi terhadap data. K-Nearest Neighbors dapat mengklasifikasi penyakit
berdasarkan data pembelajaran dan data pengujian yang dilakukan.",1536,http://eprints.amikom.ac.id/id/eprint/1536,"[{'nim': '19.21.1346', 'name': {'family': 'Wahyudi', 'given': 'Novyanto Arif', 'lineage': None, 'honourific': None}}]",2021,1,0,0,0,0,0
129,"PENERAPAN ALGORITMA FUZZY C-MEANS CLUSTERING UNTUK 
MENGKLASTER PENYAKIT MENULAR 
DI KABUPATEN SLEMAN","Klastering, Algoritma Fuzzy C-Means, Penyakit Menular","Kesehatan merupakan anugerah luar biasa yang Tuhan berikan bagi 
manusia karena siapa saja dapat mengalami gangguan kesehatan dan rentan
terhadap berbagai macam penyakit. Penyakit menular pada manusia dapat
dikategorikan sebagai penyakit yang berbahaya karena dapat menyebabkan
banyak orang tertular penyakit tersebut. Hal ini perlu ditanggulangi dengan cepat
agar mengurangi bahkan mencegah terjadinya penularan penyakit pada orang lain.  
Dengan menggunakan algoritma Fuzzy C-Means penulis dapat mengcluster

data jumlah penderita penyakit menular pada manusia di Kabupaten
Sleman sehingga hasilnya dapat digunakan untuk melihat daerah mana yang
memiliki penderita penyakit menular banyak, sedang, dan sedikit.   
Hasil dari penelitian ini juga dapat dijadikan sebagai acuan untuk
melakukan sosialisasi penyakit menular pada manusia yang ada di kabupaten
Sleman.",3201,http://eprints.amikom.ac.id/id/eprint/3201,"[{'nim': '16.11.0430', 'name': {'family': 'Dinata', 'given': 'Ninda Kriza', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,1
130,"PERANCANGAN SISTEM APLIKASI REKAM MEDIS di RSU MITRA
PARAMEDIKA BERBASIS WEB","Rekam medis, sistem informasi, database, website","Rumah Sakit Mitra Paramedika adalah Rumah Sakit Swasta di bawah 
naungan Badan Hukum Yayasan Paramedika Mitra. Rumah sakit ini terletak di Jl.
Raya Ngemplak Kemasan Widodomartani Ngemplak Sleman Yogyakarta. Lokasi
yang sangat strategis dalam memberikan pelayanan kepada masyarakat yang
membutuhkan perawatan medis segera. Di Rumah Sakit Mitra Paramedika, laporan
data rekam medis atau data pasien yang dirawat inap atau rawat jalan masih
menggunakan sistem manual dalam bentuk laporan  melalui media kertas. Hal ini
dapat menyebabkan kerusakan pada data pasien, kehilangan data pasien, dan
pencarian data pasien yang lama.
 
Dalam tulisan ini, peneliti menggunakan metode observasi, wawancara, 
kepustakaan, metode analisis, metode desain, metode pengembangan aplikasi, dan
metode pengujian.
 
Dari hasil metode yang digunakan, pemrosesan data manual dapat 
digantikan oleh sistem informasi yang dijalankan menggunakan komputer sehingga
perancangan sistem aplikasi rekam medis di Rumah Sakit Mitra Paramedika yang
dilakukan oleh peneliti, diharapkan dapat meningkatkan pelayanan terhadap pasien,
menghemat waktu, meminimalkan terjadinya kesalahan, mudah diakses, dan data
yang tersimpan di database akan aman.",4366,http://eprints.amikom.ac.id/id/eprint/4366,"[{'nim': '12.11.6531', 'name': {'family': 'Wahyuningrum', 'given': 'Retno', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
131,"SISTEM PAKAR DIAGNOSIS PENYAKIT TANAMAN KELENGKENG
BERBASIS WEB DENGAN METODE FORWARD CHAINING
DI TAMAN BUNGA HERRY GARDEN II","sistem pakar, aplikasi, gejala penyakit, kelengkeng, konsultasi,
Forward Chaining","Budidaya tanaman kelengkeng merupakan salah satu prospek yang 
memiliki nilai ekonomis yang relatif tinggi, namun ada beberapa kendala yang
biasanya dihadapi dalam budidaya atau penamanan tanaman kelengkeng tersebut.
Terutamanya adalah hama dan penyakit tanaman kelengkeng yang dapat
mempengaruhi pertumbuhan, produksi dan juga akan mengakibatkan kegagalan
dalam pemanenan.  
 
Untuk membantu kerja para petani dalam mendiagnosa hama dan penyakit 
yang menyerang tanaman kelengkeng apabila pakar atau ahli pertanian belum ada
atau tidak ada, maka diperlukan sebuah sistem berbasis komputer yang dapat
memberikan informasi tentang hama penyakit dan tata cara pengendaliannya. 
 
Penelitian ini membangun sebuah sistem pakar berbasis aturan (rule 
based) dengan menggunakan metode Forward Chaining untuk mendiagnosa
hama dan penyakit pada tanaman kelengkeng berdasarkan gejala-gejala pada
setiap hama atau penyakit. Hasil yang diperoleh berupa hama atau penyakit yang
menyerang dan tata cara pengendalian yang harus dilakukan.",4034,http://eprints.amikom.ac.id/id/eprint/4034,"[{'nim': '15.11.9194', 'name': {'family': '-', 'given': 'Santoso', 'lineage': None, 'honourific': None}}]",2019,1,1,0,0,0,0
132,"PENERAPAN METODE DEMPSTER SHAFER DALAM SISTEM PAKAR
DIAGNOSA KERUSAKAN SEPEDA MOTOR BERBASIS WEB","Sistem Pakar, Diagnosa, Kerusakan Sepeda Motor, PHP-MySQL,
Dempster Shafer, Web","Sepeda motor roda dua tidak lagi menjadi suatu barang yang mewah.
Populasinya terus meningkat dari tahun ke tahun khususnya pada sepeda motor
jenis bebek dan skuter matic. Sepeda motor sendiri merupakan barang rakitan
manusia, maka tak hayal jika terjadi kerusakan yang tidak diinginkan pada
bagian-bagian tertentu dari sepeda motor. Memiliki sepeda motor bukan berarti
mengetahui komponen maupun kerusakan yang dapat terjadi pada sepeda motor,
sehingga dibutuhkannya edukasi mengenai permasalahan ini.  
Kemajuan teknologi sistem pakar dapat mengatasi permasalahan ini
dengan merancang sebuah sistem komputer berbasis web yang terintegrasi
database dan dibangun menggunakan bahasa pemrograman PHP-MySQL.
Pembuatan aplikasi sistem pakar melalui metode Dempster Shafer dapat memberi
kemudahan melakukan diagnosis awal secara mandiri. Dempster Shafer
merupakan sebuah metode berdasarkan fungsi kepercayaan dan penalaran yang
masuk akal yang digunakan untuk mengkombinasikan potongan informasi yang
terpisah atau bukti untuk mengkalkulasi kemungkinan dari suatu peristiwa.
Metode   Dempster Shafer digunakan karena adanya sistem belief dan
plausibility dimana nilai gejala didapat dari pakar sebenarnya sehingga akan
didapatkan presentase dari jenis kerusakan tersebut.  
Hasil implementasi sistem yaitu sistem menyuguhkan beberapa gejala
kerusakan yang harus dipillih oleh pengguna berdasarkan gejala yang dialami oleh
sepeda motor pengguna, kemudian hasil dari proses tersebut sistem akan memberi
informasi jenis kerusakan sepeda motor yang dialaminya lalu mendapat solusi
perbaikan juga pencegahan terhadap kerusakan.",4088,http://eprints.amikom.ac.id/id/eprint/4088,"[{'nim': '15.11.9196', 'name': {'family': 'Al-Ikhwani', 'given': 'Shoffi Az-Zuhroh', 'lineage': None, 'honourific': None}}]",2019,1,1,0,0,0,0
133,"SISTEM PAKAR DIAGNOSA PENYAKIT GIGI DAN MULUT
MENGGUNAKAN ALGORITMA FORWARD CHAINING","Sistem Pakar, Penyakit Gigi dan Mulut, Forward Chaining","Seiring perkembangan teknologi, dikembangkan suatu pula suatu
sistem teknologi yang mampu mengadopsi proses dan cara berfikir manusia yaitu
sistem pakar yang mengandung pengetahuan tertentu sehingga setiap orang dapat
menggunakanya untuk memecahkan masalah yang bersifat spesifik, dalam hal ini
adalah permasalahan penyakit gigi dan mulut. Kesehatan memang menjadi barang
mahal bagi manusia, oleh karena itu butuh kepekaan pribadi untuk menjaganya.
Salah satu organ tubuh yang sering lalai untuk dijaga adalah gigi dan mulut. Ini
terbukti dari Data Dirjen Pelayanan Medik (2001) yang menunjukan bahwa
penyakit gigi dan mulut termasuk sepuluh ranking penyakit terbanyak di
Indonesia menurut Saragih,2009. Berdasarkan survey Yayasan Kesehatan Gigi
Indonesia (2003) yang dilakukan pada anak–anak menunjukkan bahwa 70% anakanak

menderita karies gigi dan gingivitis (peradangan gusi), sedangkan pada
orang dewasa ditemui sebanyak 73% yang menderita karies gigi. Dan,
berdasarkan hasil survey kesehatan rumah tangga (SKRT) tahun 2004, sebanyak
90,05% penduduk Indonesia mempunyai masalah kesehatan gigi dan mulut
menurut Saragih,2009. Angka ini pun meningkat pada hasil riset drg Herniyawati,
Mkes tahun 2007 yang menunjukan sebanyak 72% penduduk Indonesia
mengalami gigi berlubang menurut Hamsafir, 2010. 
Tujuan dari Penelitian ini adalah membangun sebuah sistem berbasis
pengetahuan kedokteran dalam mendiagnosa penyakit gigi dan mulut yang
ditampilkan dalam bentuk website menggunakan pemrograman PHP dengan
Database MySQL. Perancangan sistem pakar ini dibangun dengan menggunakan
penalaran – penalaran yang dimulai dari fakta terlebih dahulu untuk menguji
kebenaran hipotesis yang disebut forward chaining dan perancangan sistem pakar
ini pun dijelaskan melalui basis aturan yang merupakan rule yang terdiri dari dua
bagian yaitu kondisi dan kesimpulan, basis pengetahuan yang merupakan inti
program sistem pakar.
Hasil penelitian ini adalah website sistem pakar untuk mendiagnosis
penyakit gigi dan mulut yang memuat berbagai gejala, penyebab, solusi, basis
aturan dan hasil diagnosis penyakit gigi dan mulut pada pasien. Berdasarkan hasil
uji coba dapat disimpulkan bahwa aplikasi sistem pakar ini dapat  menjadi alat 
bantu masyarakat untuk mengetahui kemungkinan penyakit yan di derita
berdasarkan diagnosa yang dilakukan.",4317,http://eprints.amikom.ac.id/id/eprint/4317,"[{'nim': '16.11.0129', 'name': {'family': 'Anisah', 'given': 'Umi', 'lineage': None, 'honourific': None}}]",2019,1,1,0,0,0,0
134,"SISTEM PAKAR DIAGNOSA PENYAKIT DAN HAMA TANAMAN
BUAH SALAK MENGGUNAKAN METODE FORWARD
CHAINING BERBASIS WEBSITE","Sistem pakar, Salak, Diagnosa, Forward chaining, Penyakit, hama","Buah salak merupakan salah satu buah yang memiliki nilai ekonomi relatif 
tinggi. Tetapi tanaman salak juga dapat dipengaruhi oleh ancaman penyakit dan 
hama seperti tanaman lain yang menyebabkan gagal panen. 
Untuk membantu pekerjaan para petani dalam mendiagnosis penyakit dan 
hama yang menyerang tanaman, para ahli tidak tersedia, diperlukan sistem berbasis 
komputer yang dapat memberikan informasi untuk mendiagnosis penyakit dan 
hama. 
Penelitian ini membangun sistem berdasarkan aturan yang menggunakan 
metode forward chaining untuk mendiagnosis penyakit dan hama. Hasil yang 
dikeluarkan dalam bentuk kemungkinan penyakit atau hama dan penyakitnya.",4181,http://eprints.amikom.ac.id/id/eprint/4181,"[{'nim': '15.11.8492', 'name': {'family': 'Annas', 'given': 'Dhyan Al', 'lineage': None, 'honourific': None}}]",2019,1,1,0,0,0,0
135,"SISTEM PAKAR MENGGUNAKAN METODE BACKWARD CHAINING
UNTUK MENDIAGNOSA GANGGUAN PADA SMARTPHONE","Sistem Pakar, PHP, Mysql, Expert System","Teknologi informasi telah membawa pengaruh besar terhadap kehidupan
manusia pada zaman modern ini. Termasuk pengaruh dampak positif seperti
pertukaran informasi dari seluruh belahan dunia. Telepon pintar merupakan salah
satu alat kemajuan teknologi informasi yang paling mudah kita lihat pada tengah
masyarakat generasi sekarang. Tidak jauh berbeda dengan elektronik lainnya,
telepon pintar asus zenfone C tidak bisa lepas dari gangguan atau kerusakan.
Gangguan dan kerusakan yang terjadi juga perlu ditangani dengan cepat, agar
kerusakan tidak menjadi kerusakan yang parah. 
Pada umumnya masyarakat sebagai pengguna telepon pintar asus zenfone
C belum paham akan gangguan yang terjadi pada telepon pintar mereka. Sehingga
masyarakat tergiring untuk membawa telepon pintar yang rusak tersebut pada jasa
servis tanpa ingin tahu terlebih dahulu apa jenis gangguan dan kerusakan yang
terjadi pada telepon pintar mereka. Masyarakat tidak ingin repot untuk diagnosis
jenis kerusakan yang terjadi pada telepon pintar mereka.
Metodologi yang diterapkan pada penelitian sistem pakar diagnosis
gangguan telepon pintar dengan metode backward chaining adalah metode
pengembangan sistem pakar. Instument penelitian yang diterapkan pada penelitian
sistem pakar ini berupa angket instrumen. Pengujian dengan melakukan uji
kelayakan sistem dan ketepatan diagnosis. Pengujian ketepatan diagnosis dengan
tujuan untuk mengetahui tingkat keakuratan sistem pakar tersebut.",4062,http://eprints.amikom.ac.id/id/eprint/4062,"[{'nim': '15.11.9141', 'name': {'family': 'Anwar', 'given': 'Eko Sodikul', 'lineage': None, 'honourific': None}}]",2019,1,1,0,0,0,0
