,Unnamed: 0,title,keywords,abstract,eprintid,uri,creators,year,SE_AI,SE_WEB,SE_MOBILE,SE_DB,SE_GAME,SE_DM,MM_2D,MM_3D,MM_MI,MM_VIDEO,MM_VFX,MM_MG,CN_SECURITY,CN_INFRA_WEB_INET,CN_NIRCABLE,CN_NETWORK_PLAN_IMPL,CN_IOT
10,513,"PERANCANGAN FILM ANIMASI 2D “LITTLE DRACULA”
MENGGUNAKAN METODE FRAME BY FRAME","Film animasi 2D, Frame by frame, Little Dracula","Animasi 2D adalah penciptaan gambar bergerak dalam lingkungan dua 
dimensi. Hal ini dilakukan dengan urutan gambar berturut-turut, atau “frame”. 
Frame by frame adalah teknik menggambar manual atau hand draw pada animasi 
2D untuk menciptakan ilusi gerakan dengan membuat perubahan tambahan di 
antara setiap frame kunci. Frame by frame animation bisa di gunakan untuk 
memvisualisasikan pergerakan objek animasi yang bebas dan imajinatif. 
Dalam film animasi 2D Little Dracula menceritakan tentang ketakutan si 
Drakula Kecil kepada Zombie di dunia luar. Sang ayah selalu memberitahu 
Drakula Kecil bahwa Zombie itu tidak menakutkan seperti apa yang dibayangkan 
oleh Drakula Kecil. Tetapi Drakula Kecil masih tetap beranggapan bahwa Zombie 
itu seperti monster yang menyeramkan, apalagi Drakula Kecil belum pernah 
melihatnya secara langsung.  
Konsep perancangan film animasi tersebut akan sulit jika dibuat dalam 
konsep film liveshoot karena adanya adegan imajinatif yang di lebih-lebihkan, dari 
segi bacground , efek  dan para monster di dalam cerita. Hal itu membuat konsep 
cerita ini sangat cocok untuk diterapkan dalam konsep film animasi 2D frame by 
frame.",2986,http://eprints.amikom.ac.id/id/eprint/2986,"[{'nim': '14.11.8132', 'name': {'family': 'Kinanda', 'given': 'Ardian', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,558,"PERANCANGAN ANIMASI 2D “TELEKINESIS” MENGGUNAKAN
TEKNIK FRAME BY FRAME","animasi, 2d, frame by frame, telekinesis.","Perkembangan teknologi informasi dalam film animasi saat ini memiliki
banyak sekali jenisnya hingga teknik pembuatannya. Hal ini membuat produksi
animasi secara digital lebih mudah digunakan. Dalam teknik pembuatan animasi
digital dibagi menjadi 2 teknik utama yaitu teknik komputasional dan frame by
frame. Dalam teknik frame by frame pengerjaannya dengan analisa gerakan yang
dilakukan tiap frame atau gambar. Teknik frame by frame ini memiliki kelebihan
untuk memvisualisasikan animasi yang lebih detail, dan teknologi saat ini
memungkinkan teknik ini dapat dilakukan dengan kesalahan yang minimal dalam
proses menggambarnya. 
Pada skripsi ini, metode yang digunakan dalam pembuatan animasi 2D
“Telekinesis” adalah teknik frame by frame, dan dalam proses pembuatannya
terdapat 3 tahap pengembangan yang dilakukan, yaitu pra produksi, produksi, dan
pasca produksi. Animasi ini dibuat menggunakan 4 software, yaitu Adobe Animate,
Adobe Photoshop, Adobe After Effects, dan Adobe Premiere Pro.  
Animasi yang telah dihasilkan ini bercerita tentang dua orang bersaudara
yang memiliki kemampuan menggerakkan benda tanpa menyentuhnya, atau yang
biasa disebut dengan telekinesis, dan memperebutkan sebotol air minum dikala
cuaca sedang terik. Hasil akhir dari penelitian ini merupakan sebuah video animasi
2D berdurasi 2 menit 24 detik.",2605,http://eprints.amikom.ac.id/id/eprint/2605,"[{'nim': '16.11.0740', 'name': {'family': 'Mulya', 'given': 'Raffi Indra', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,645,"IMPLEMENTASI TEKNIK RIGGING PADA PEMBUATAN FILM
KARTUN 2D ""KADO""","Animasi, film, rigging, key frame, dan  frame by frame","Teknik rigging merupakan salah satu teknik dalam pembuatan film animasi 
tapi penggunaan teknik rigging umumnya dipakai pada pembuatan film animasi
3D. Sedangkan dalam pembuatan film animasi 2D lebih sering menggunakan
teknik frame by frame. Oleh karena itu penelitian ini ingin mencoba untuk
mengimplementasikan teknik rigging pada pembuatan film animasi 2D dengan
judul “Implementasi Teknik Rigging Pada Pembuatan Film Kartun 2D “Kado””. 
Dalam penelitian ini teknik rigging digunakan untuk menganimasikan
sebuah cerita berjudul ""Kado"". Dengan cerita seorang pemudah yang menolong
seekor anak anjing hingga saat pemudah tersebut terkena masalah, anak anjing
tersebut datang untuk membalas budi kepadanya.Teknik rigging merupakan proses
pemberian tulang atau rig pada karakter, sehingga setiap karakter dapat digerakan 
seperti sistem persendian pada anggota tubuh manusia ataupun hewan.  
Dari implementasi  teknik rigging pada film animasi 2D ""Kado"", mendapat
kesuliatan pada bentuk kerangka yang beda anatar manusia dan hewan sehingga
rigging karakter mereka dibuat berbeda dan hasil aniamsi yang di hasilkan tidak
bisa menampilakan gerakan pervektif seperti pada teknik frame by frame. Tapi
keunggulan yang tidak bisa di lakukan pada teknik frame by frame yaitu
penggunaan teknik rigging sangat menghemat waktu pengerjaan proses animasi
karena animator tidak harus membuat satu persatu key frame drawing dan
penggunaan teknik rigging sangat cocok sekali untuk animator pemula seperti
penulis.",2821,http://eprints.amikom.ac.id/id/eprint/2821,"[{'nim': '16.11.0265', 'name': {'family': 'Putra', 'given': 'Aji Pradana', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,672,"PEMBUATAN DAN PERANCANGAN FILM ANIMASI 2D “DREAM”
MENGGUNAKAN TEKNIK FRAME BY FRAME","Animasi, Frame by Frame, Film","Teknologi di dunia saat ini berkembang sangatlah pesat dan memiliki dan
memiliki dampak positif dan negatif di berbagai bidang. Salah satu dampak positif
diantaranya adalah perkembangan animasi yang mulai berkembang dengan cepat.
 
Menurut bahasa banyak teori dari asal kata animasi, banyak pendapat bahwa 
kata animasi berasal dari bahasa yunani “Anima” yang berarti memberi kehidupan.
Jadi dapat diartikan bahwa animasi adalah suatu proses membuat ilusi gerakan
gambar dari beberapa gambar yang diam agar gambar tersebut seolah-olah hidup,
bergerak seakan mempunyai jiwa.
 
Teknik animasi yang sampai saat ini masih digunakan yaitu teknik frame by 
frame. Teknik frame by frame adalah teknik menggambar beberapa frame dalam
satu detinya sehingga membentuk ilusi gerakan. Beberapa gambar dalam satu detik
dinamakan fps (frame per second).",2680,http://eprints.amikom.ac.id/id/eprint/2680,"[{'nim': '16.11.0649', 'name': {'family': 'Rifai', 'given': 'Muhammad Wahyu', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,763,"PEMBUATAN ANIMASI 2D “CHANCE” DENGAN TEKNIK FRAME BY
FRAME","Animasi, 2D, Frame By Frame","Penelitian ini bertujuan untuk membuktikan penggunaan teknik frame by
frame dalam memvisualisasikan animasi. Dalam Teknik frame by frame harus ada
proses analisis dari pembuat untuk menyusun gerakan. Penggunaan teknik frame
by frame dirasa mampu memvisualisasikan animasi dengan lebih ekspresif.
Seperti adegan melompat di udara, berlari, bertarung, dan adegan action lain yang
tidak bisa dilakukan secara liveshoot.  
       Penelitian ini akan membuat animasi pendek 2D yang menceritakan tentang
seorang pemuda yang melawan monster kanker. Usaha tersebut akan
diilustrasikan dengan sebuah pertarungan atara pemuda dan monster kanker.
Akhirnya pemuda dapat mengalahkan monster itu dengan menggunakan laser
canon. Dalam cerita tersebut terdapat gerakan yang tidak mungkin dilakukan
secara liveshoot seperti menampilkan satelit di luar angkasa, menembakkan laser,
bertarung dengan monster. 
       Berdasarkan konsep cerita diatas maka penulis menggunakan konsep animasi
2D. Konsep ini dipilih karena dalam adegan cerita di atas bersifat imajinatif yang
mana sulit untuk dilakukan secara liveshoot. Sedangkan teknik yang digunakan
dalam pengerjaan animasi di atas adalah teknik frame by frame karena akan ada
banyak gerakan yang terlihat nyata dan dilebih lebihkan. Penelitian ini akan
menghasilkan animasi 2D yang berjudul “Chance” dengan teknik frame by frame
sebagai dasar penelitian ini.",2282,http://eprints.amikom.ac.id/id/eprint/2282,"[{'nim': '16.11.0843', 'name': {'family': 'Wahid', 'given': 'Abdurrahman', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,779,"PERANCANGAN DAN PEMBUATAN FILM ANIMASI 2D BERJUDUL
""HARDWORK AND DREAM "" DENGAN MENGGUNAKAN TEKNIK
FRAME BY FRAME","Pancasila, video, animasi 2D, frame by frame","Pancasila adalah pilar ideologis negara Indonesia. Pancasila merupakan 
rumusan dan pedoman kehidupan berbangsa dan bernegara bagi seluruh rakyat
Indonesia. Penulis membuat sebuah film animasi 2D yang menceritakan tentang
ilustrasi hari pancasila pada saat pandemi seperti ini dengan latar belakang
pemerintahan, masyrakat bahkan simbolis pancasila pada gurung garuda. Dari
konsep tersebut diatas penulis menggunakan konsep animasi frame by frame.
Konsep animasi dipilih dikarenakan adegan tersebut bersifat imaginatif, untuk
diceritakan dengan konsep visual konvensional seperti liveshoot, mengingat
banyaknya adegan yang membutuhkan ilustrasi gerakan nyata, dilebih-lebihkan
dan kondisi saat ini. 
 Metode yang digunakan untuk pembuatan penelitian ini adalah
pengumpulan data yang dilakukan dengan menggunakan metode observasi,
kepustakaan, dan literatur. Analisis yang meliputi kebutuhan fungsional dan non
fungsional, perancangan yang meliputi pra produksi, produksi, dan pasca produksi,
serta testing yang dilakukan dengan metode alpha testing. 
Dari hasil uji kebutuhan visual dengan menggunakan teknik alpha testing 
didapatkan bahwa semua poin kebutuhan visual telah terpenuhi.",2772,http://eprints.amikom.ac.id/id/eprint/2772,"[{'nim': '13.11.7388', 'name': {'family': 'Widodo', 'given': 'Muhammad Rizki Kurniawan', 'lineage': None, 'honourific': None}}]",2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,889,"ANALISIS TEKNIK FRAME BY FRAME DALAM 
PEMBUATAN FILM ANIMASI PENDEK 2D “I AM”","Film, 2D Animasi, Clip Studio Paint, Adobe After Effects, Teknik
Frame By Frame.","Animasi atau animation berasal dari kata animate dan motion. Animasi 
secara umum dapat dikatakan sebagai suatu sequence gambar yang ditampilkan
pada tenggang waktu tertentu sehingga tercipta sebuah ilusi gambar bergerak. Pada
animasi 2D, untuk menciptakan sebuah animasi dari karakter terutama yang bersifat
realistis, masih dirasa sulit bagi para animator dan hasil dari animasi juga sangat
bergantung pada keahlian desain artis atau pembuat gambar karakter.
Dalam penelitian ini penulis menganalisis teknik frame by frame dan
membuat animasi 2D berjudul ""I AM"". Karena teknik frame by framem banyak
menggunakan gambar atau pose yang berbeda-beda dari sebuah karakter untuk
setiap frame. Sehingga bias menciptakan gerakan yg dinamis.
Animasi frame by frame merupakan bentuk animasi paling sederhana.
Teknik frame by frame memungkinkan pergerakan animasi dan juga kamera
menjadi lebih dinamis dan fleksibel dalam sebuah animasi 2D. Untuk itu penulis
membuat film animasi pendek 2D “I AM” dengan teknik frame by frame sebagai
dasar penelitian ini.",2141,http://eprints.amikom.ac.id/id/eprint/2141,"[{'nim': '15.11.8530', 'name': {'family': 'Anshari', 'given': 'Muhammad Yusuf', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,936,"PERANCANGAN FILM KARTUN 2D LEGENDA INDONESIA  
“RORO JONGGRANG”","Perancangan film kartun 2D, Legenda Indonesia, Teknik frame by frame, 2D cartoon film design, Indonesian legends, frame by frame 
technique.","Indonesia merupakan negara dengan berbagai macam suku bangsa yang tinggal
didalamnya sehingga memiliki budaya dan adat istiadat yang beragam, salah satu
contohnya adalah cerita rakyat atau yang lebih dikenal sebagai legenda. Setiap daerah di
Indonesia memiliki legendanya masing-masing, misalnya daerah Prambanan, Yogyakarta
yang memiliki legenda berdirinya seribu candi dan dua buah sumur sebagai syarat
menikahi seorang putri. Seiring berjalannya waktu kini cerita rakyat atau legenda kurang
diminati oleh masyarakat Indonesia itu sendiri, dikarenakan masuknya cerita-cerita, film
dari luar negeri, dan kurangnya upaya masyarakat dalam melestarikan cerita rakyat itu
sendiri. 
Proses perancangan film kartun 2D legenda Indonesia “Roro Jonggrang”
menggunakan teknik frame by frame. Metode yang digunakan dalam penelitian ini adalah
metode pengumpulan data melalui observasi, analisis film, foto, dan video. 
Sebagai upaya ikut serta melestarikan cerita rakyat, penulis berinisiatif
membuat karya untuk mempresentasikan cerita rakyat melalui film animasi 2D yang
mengangkat sebuah cerita rakyat yang berasal dari daerah Prambanan. Perancangan film
kartun 2D legenda Indonesia “Roro Jonggrang” dibuat melalui 3 tahapan yaitu, praproduksi,
produksi,
dan pasca
produksi.",1967,http://eprints.amikom.ac.id/id/eprint/1967,"[{'nim': '16.11.0296', 'name': {'family': 'Bunaya', 'given': 'Syauki', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,964,ANIMASI 2D “ MENJAGA LINGKUNGAN DARI SAMPAH “,"Media Pembelajaram, sampah, Frame by frame","Video animasi 2D cocok digunakan sebagai media persuasif, mengingat 
film animasi 2D memuat konten cerita fiktif cenderung konyol, sehingga
pengembangan alur cerita lebih bebas. Dan dalam kegiatan Pembelajaran juga
memberikan kemudahan dalam merencanakan strategi baru. selanjutnya karena
biasanya kegiatan pembelajaran dijadikan sebagai cara berkomunikasi langsung
dengan masyarakat agar dengan mudah mendapatkan unsur pesan moral yang
disampaikan. 
Dari informasi di atas penulis mencoba mengusulkan adanya pembuatan
video animasi 2D sebagai media pembelajaran dengan menggunakan teknik frame
by frame. Dengan teknik frame by frame sendiri mampu menyajikan informasi
secara padat, jelas dan ilustratif. 
 Berdasarkan latar belakang tersebut, penulis melihat peluang untuk
membuatkan video media pembelajaran edukasi cerita “Menjaga Lingkungan dari
Sampah” sehingga masyarakat dewasa bahkan anak-anak yang melihat video
animasi 2D ini dapat teredukasi dan merubah kebiasaan agar tidak lagi membuang
sampah sembarangan",2002,http://eprints.amikom.ac.id/id/eprint/2002,"[{'nim': '16.11.0123', 'name': {'family': 'Erika', 'given': 'Nanda', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,978,"PENERAPAN TEKNIK MOTION CAPTURE SEBAGAI PENGGERAK
EKSPRESI WAJAH DALAM PEMBUATAN ANIMASI KARAKTER 2D","Animasi, Motion Capture, Animator, Video","Seiring dengan majunya teknologi digital, memungkinkan animasi 2D tidak
hanya tergantung pada kemampuan drawing saja. Pembuatan karakter dapat
dipecah per bagian anggota tubuh sehingga tidak harus menggambar setiap
pergerakan satu frame. Motion capture adalah salah satu cara yang dipakai para
kreator animasi untuk mengambil gerakan yang dapat diterapkan dalam pembuatan
animasi, sehingga gerakan yang didapatkan lebih alami. 
Penelitian ini menerapkan suatu metode yang dapat mempermudah dan
tidak membutuhkan biaya yang tinggi dalam menggerakan animasi, dengan
memanfaatkan teknik motion capture tanpa perangkat dan pakaian khusus. Maka
dari itu penelitian ini dibuat untuk menerapkan teknik motion capture ke animasi
2D, dengan harapan pergerakan karakter yang dihasilkan dapat mengikuti
pergerakan wajah animator.
Proses animasi motion capture ini dengan membuat karakter dan bagian
anggota tubuh yang diperlukan. Selanjutnnya melakukan riging dan penyesuaian
disetiap bagian karakter yang akan dianimasikan. Kemudian proses
penganimasianya yaitu dengan melakukan perekaman pergerakan wajah animator
dan karakter animasi secara bersamaan. Hasil dari pengujian mengenai kesesuaian
gerakan animator pada karakter animasi, animator berhasil membuat gerakan di
karakter yang sesuai dengan prinsip-prinsip animasi.",2106,http://eprints.amikom.ac.id/id/eprint/2106,"[{'nim': '17.11.1393', 'name': {'family': 'Fauzi', 'given': 'Muhammad', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,998,"PEMBUATAN FILM KARTUN PENDEK 2D “ARCHANGEL MICHAEL”
MENGGUNAKAN TEKNIK ANIMASI 
FRAME BY FRAME","Animasi 2D, frame by frame, Archangel Michael, film kartun","Pada zaman ini, industri film animasi semakin dipermudah dengan 
teknologi komputer. Pembuatan animasi yang dulunya menggunakan sel atau
boneka dan membutuhkan biaya yang tinggi, kini bisa dibuat menggunakan
komputer secara digital dengan biaya yang lebih sedikit. Film animasi ini pun
dibuat menggunakan komputer dengan berbagai perangkat lunak seperti: Clip
Studio Paint EX, Adobe After Effect, Fruity Loops Studio, dan Adobe Premiere
Pro. 
 Animasi ini diambil dari sebuah komik karya Bayu Edvra Paskalis
berjudul Archangel Breakfast’s Time yang bercerita mengenai tugas malaikat
bernama Michael untuk melindungi seorang remaja perempuan bernama Vinsa
yang memiliki masalah di keluarganya. Dalam tugasnya, Michael dibantu oleh 3
anak buah yang masing-masing memiliki keterampilan sendiri dalam bertarung. 
Secara garis besar, film ini banyak menyajikan pertarungan antara keempat 
malaikat tersebut dan para iblis yang menyerang. Pada akhirnya, tugas tersebut
bisa Michael selesaikan dengan baik ditambah dengan hubungan yang membaik
antar anggota keluarga Vinsa. 
 Animasi ini menggunakan teknik frame by frame untuk mengilustrasikan
seluruh adegan dalam cerita. Hal ini dikarenakan banyaknya adegan-adegan
dengan gerakan-gerakan rumit yang sulit diaplikasikan jika menggunakan teknik
lain. Selain itu, penulis hendak membuktikan kelebihan teknik frame by frame
dalam pembuatan animasi. Dari semua uraian di atas, penulis pun memutuskan
untuk membuat sebuah penelitian dengan judul: Pembuatan Film Kartun Pendek
2D “Archangel Michael” Menggunakan Teknik Animasi Frame by Frame.",654,http://eprints.amikom.ac.id/id/eprint/654,"[{'nim': '16.11.0829', 'name': {'family': 'Gunawan', 'given': 'Alexandro Pradeska', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,1080,"PERANCANGAN ANIMASI 2 DIMENSI BERJUDUL USAHA YANG
TIDAK SIA-SIA DENGAN TEKNIK FRAME BY FRAME","Animasi 2D, Film Pendek, Frame by Frame, Usaha yang tidak
sia-sia","“Usaha yang tidak sia-sia” adalah film pendek animasi 2D yang
menceritakan seorang anak laki-laki berumur 12 tahun yang suka menonton
film tentang alien hingga anak tersebut takut kalau alien akan datang ke bumi
dan menyerang rumahnya. 
Dalam pembuatan animasi ini menggunakan teknik frame by frame
karena terdapat adegan yang tidak bisa divisualisasikan menggunakan teknik
sinematografi konfensional atau liveshot. Adegan-adegan yang tidak bisa
divisualisasikan dengan liveshot adalah adegan alien menyerang kota dengan
tembakan laser, adegan mobil meledak terkena tembakan laser, adegan alien
mengejar anak laki-laki, adegan alien menyedot buah-buahan dan sayursayuran
di
perkebunan
warga.
Hasil akhir dari penelitian ini dapat disimpulkan bahwa hasil uji
kebutuhan informasi dengan hasil akhir didapatkan bahwa semua poin
kebutuhan informasi telah terpenuhi. Hasil uji aspek multimedia didapatkan
bahwa video ini telah layak untuk ditayangkan dengan hasil Skala Likert 
81,56%. Hasil uji aspek informasi didapatkan bahwa video ini telah layak untuk 
ditayangkan dengan hasil Skala Likert 78,72%. Dan dari penelitian ini
dihasilkan sebuah video animasi 2 dimensi dengan durasi 4:58 menit.",668,http://eprints.amikom.ac.id/id/eprint/668,"[{'nim': '16.11.0178', 'name': {'family': 'Kurohman', 'given': 'Zuhri Taufik', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,1142,"MEDIA SOSIALISASI DAMPAK PEMANASAN GLOBAL TERHADAP
LINGKUNGAN DALAM ANIMASI 2D BERJUDUL “HELLO OUR
EARTH” DENGAN MENGGUNAKAN
TEKNIK FRAME BY FRAME","pemanasan global, animasi 2D, media sosialisasi, teknik
frame by frame","Peningkatan suhu bumi yang signifikan tiap tahun menjadi fenomena yang
perlu diperhatikan karena mempunyai dampak yang buruk bagi lingkungan dan
manusia. Manusia sebagai penyebab kejadian dan merupakan penghuni bumi
perlu menyadari akan bahaya tersebut. Pemberian informasi dengan sosialisasi
menjadi salah satu cara unuk meningkatkan awareness terhadap pemanasan
global.
Animasi adalah salah satu media yang dibuat dengan penggabungan antara
teks, gambar, animasi suara serta video. Animasi cocok dijadikan sebuah media
sosialisasi, selain karena media digtal, bentuk animasi bisa disebar luaskan
melalui unggahan internet diberbagai platform.
Teknik digital pembuatan animasi ada 2 teknik utama yaitu teknik frame by
frame dan computational. Animasi ini memilih menggunakan teknik frame by
frame. Teknik ini lebih cocok digunakan daripada teknik compulational karena
walaupun teknik compulational lebih mudah pembuatannya, tetapi teknik ini tidak
bisa diterapkan untuk ekspresi wajah dan gerakan-gerakan continues.
Adegan berjalan dan perubahan ekspesi pada animasi ini cocok dengan apa
yang bisa dibuat menggunakan teknik frame by frame. Pada cerita ini tokoh
berjalan di trotoar dan disepanjang perjalanan mengalami perubahan ekspresi.
Pada awal cerita tokoh menunjukan ekspresi senang hingga diakhir berubah
menjadi sedih. Konsep cerita animasi tersebut membuat konsep cerita ini sangat
cocok untuk dilakukan dengan teknik animasi 2D frame by frame.
Animasi yang sudah selesai kemudian diunggah ke media sosial YouTube
dan Instagram. Untuk penilaian kelayakan dan media sosialisasi dari
animamenggunakan kuesioner dengan hasil yang baik.",1143,http://eprints.amikom.ac.id/id/eprint/1143,"[{'nim': '17.11.1536', 'name': {'family': 'Pamungkas', 'given': 'Ahimsa Sukma', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,1236,"PEMBUATAN ANIMASI 2D  MENGENAI DEMAM BERDARAH DAN
CARA MENANGANINYA DENGAN TEKNIK FRAME BY FRAME","media penyuluhan, informasi kesehatan, animasi 2D, frame by
frame, perancangan, kesehatan, health information, 2D animation, healthness","Demam Berdarah adalah salah satu penyakit mematikan yang sering kita
jumpai di dalam lingkungan masyarakat. untuk saat ini masih banyak kurangnya
pengetahuan masyarakat mengenai penyebab penyakit demam berdarah maupun
cara menanganinya membuat penulis mencoba membuat penelitian mengenai
penyakit tersebut. 
Untuk mencapai tujuan tersebut, perlu digunakan sebuah media
penyuluhan yang mendukung gambar bergerak, suara dan tulisan. Dari hal ini,
penulis mengusungkan membuat sebuah video animasi 2D  yang dapat dijadikan
sebagai penunjang media penyuluhan ini dengan melibatkan unsur Multimedia., 
Penggunaan animasi membantu untuk menyederhanakan pesan dari isi
yang dibawa data dan memudahkan masyarakat untuk mencerna informasi yang
disampaikan dan mulai menerapkannya dalam kehidupan sehari hari. Dari uraian
tersebut, penulis mencoba membuat judul Pembuatan Animasi 2D Mengenai
Demam Berdarah dan Cara Menanganinya dengan Teknik Frame by Frame.",1542,http://eprints.amikom.ac.id/id/eprint/1542,"[{'nim': '16.11.0572', 'name': {'family': 'Rizqullah', 'given': 'Riyadh', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,1331,"PEMBUATAN ANIMASI 2D TENTANG DAMPAK PENGGUNAAN
PLASTIK DI KELURAHAN KUJON","Animasi 2D, Kelurahan Kujon, Frame by frame","Penggunaan plastik dan barang-barang berbahan dasar plastik semakin
meningkat seiring berkembangnya teknologi, industri dan juga jumlah populasi
penduduk. Akibat dari peningkatan penggunaan plastik ini adalah bertambah pula
sampah plastik. Penggunaan animasi 2D dan 3D menunjukan bahwa masyarakat
dengan pengetahuan awal lebih banyak akan mendapatkan informasi tentang dampak
penggunaan plastik. Setelah melalui wawancara langsung dengan bapak kepala desa
Kelurahan Kujon, animasi 2D sangat dibutuhkan dalam media edukasi yang bisa
ditujukan untuk seluruh kalangan masyarakat mulai dari anak kecil sampai orang
dewasa. Tampilan animasi 2D juga lebih menarik dibandingkan dengan poster atau
media tulis lainnya. Dan di era modern ini animasi 2D juga lebih mudah diterima
oleh semua kalangan masyarakat. 
Dari informasi di atas penulis mencoba mengusulkan adanya pembuatan video
animasi 2D sebagai media edukasi dengan menggunakan teknik frame by frame.
Dengan teknik frame by frame sendiri mampu menyajikan informasi secara padat dan
ilustratif. 
Berdasarkan latar belakang tersebut, penulis melihat peluang untuk
membuatkan video sebagai media edukasi tentang penggunaan plastic. Materi yang
akan disampaikan hanya ditujukan untuk masyarakat yang ada di Kelurahan Kujon.
Maka penelitian ini berjudul “Pembuatan Video Animasi 2D tentang Dampak
Penggunaan Plastik di Kelurahan Kujon” guna untuk memberikan informasi tentang
dampak yang ditimbulkan dari penggunaan plastic.",1998,http://eprints.amikom.ac.id/id/eprint/1998,"[{'nim': '16.11.0094', 'name': {'family': 'Vranlinda', 'given': 'Yosia Chris', 'lineage': None, 'honourific': None}}]",2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,15,"ANALISIS PENGARUH VARIASI SERANGAN DISTRIBUTED DENIAL
OF SERVICE (DDOS) PADA PERFORMA ROUTER","Router, DDos, Server","Peningkatan jumlah serangan di internet menjadi persoalan yang rumit
bagi instansi maupun penyedia jasa layanan yang berkaitan dengan dunia internet.
Serangan di internet sangat banyak jenisnya, salah satunya yang banyak
digunakan adalah Distributed Denial of Service (DDoS). 
Jenis serangan Distributed Denial of Service (DDoS) adalah upaya jahat
untuk membuat server atau sumber daya jaringan tidak tersedia bagi pengguna,
biasanya dengan sementara mengganggu atau menangguhkan layanan dari sebuah
host terhubung ke internet. 
Tujuan dari penelitian adalah untuk membandingan dampak yang terjadi
pada router pada saat normal dan pada saat serangan Distributed Denial of
Service (DDoS) terjadi.",4077,http://eprints.amikom.ac.id/id/eprint/4077,"[{'nim': '15.11.8850', 'name': {'family': 'Afriadi', 'given': 'Didi', 'lineage': None, 'honourific': None}}]",2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,19,"IMPLEMENTASI FRAMEWORK MITM UNTUK MEMANTAU
AKTIFITAS PENGGUNA DALAM SATU JARINGAN
MENGGUNAKAN KALI LINUX","Man in the middle, MITM, Sniffing, MITMF","Kemajuan teknologi informasi yang semakin kencang harus diimbangi
dengan kemampuan untuk melakukan pengamanan terhadap informasi. Berbagai
masalah penyerangan jaringan yang bertujuan merugikan pengguna perlu kita
pahami bagaimana konsep penyerangan tersebut. 
Serangan MITM (Man In The Middle) membelokan traffic paket data
melewati perangkat penyerang. Perangkat penyerang mengaku sebagai router
ketika berkomunikasi dengan client dan mengaku client ketika berkomunikasi
dengan router. Tools MITMF mampu menjalankan program sslstrip dimana
website yang menggunakan teknologi SSL (HTTPS) akan dipaksa menjadi HTTP.
Penyerang harus berada dalam satu jaringan dan pada saat tools MITMF
diaktifkan secara otomatis akan melakukan serangan sekaligus melakukan paket
sniffing dan menampilkan secara langsung pada terminal. Website yang tidak
menggunakan teknologi SSL akan menampilkan informasi tanpa enkripsi.",4072,http://eprints.amikom.ac.id/id/eprint/4072,"[{'nim': '15.11.9372', 'name': {'family': 'Ajharie', 'given': 'Mohamad Arie', 'lineage': None, 'honourific': None}}]",2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
